1	18 
2	37 
3	34 
4	1 
5	37 
6	34 
7	6 
8	50 
9	39 
10	12 
11	37 
12	26 
13	29 
14	15 
15	37 
16	7 
17	15 34 38 48 52 53 
18	45 
19	7 
20	34 
21	25 
22	43 
23	16 
24	2 
25	4 5 6 22 44 45 
26	22 
27	43 
28	50 
29	34 
30	30 
31	24 
32	51 
33	8 14 15 18 38 43 
34	17 
35	49 
36	7 
37	31 
38	12 
39	7 
40	4 
41	9 
42	1 
43	43 
44	9 
45	52 
46	12 
47	9 
48	42 
49	29 
50	33 
51	50 
52	49 
53	45 
54	1 
55	35 
56	16 
57	28 
58	12 
59	37 
60	45 
61	50 
62	37 
63	52 
64	44 
65	7 
66	9 13 20 22 26 41 
67	37 
68	11 
69	33 
70	11 
71	7 
72	21 
73	17 
74	7 
75	34 
76	25 
77	9 14 25 33 45 54 
78	3 4 14 29 50 53 
79	31 
80	22 
81	35 
82	19 
83	37 
84	19 
85	55 
86	42 
87	26 
88	7 
89	23 
90	18 22 37 40 44 47 
91	7 
92	29 
93	53 
94	48 
95	5 
96	2 
97	18 
98	8 12 22 31 45 52 
99	4 18 21 25 33 44 
100	5 
101	37 
102	18 23 33 45 49 50 
103	15 
104	3 11 14 20 39 43 
105	17 
106	10 
107	8 
108	48 
109	33 
110	52 
111	21 
112	25 
113	5 
114	29 
115	25 
116	21 
117	18 
118	33 
119	47 
120	7 
121	53 
122	40 
123	55 
124	15 
125	1 7 21 27 40 53 
126	48 
127	23 
128	15 25 32 35 48 49 
129	47 
130	33 
131	34 
132	53 
133	21 
134	45 
135	29 
136	26 
137	26 
138	16 
139	54 
140	4 
141	19 
142	15 
143	24 
144	34 
145	34 
146	37 
147	14 18 21 30 46 55 
148	49 
149	55 
150	6 10 15 30 44 52 
151	12 
152	21 
153	6 23 31 33 43 49 
154	34 
155	22 23 32 36 49 55 
156	12 15 24 27 38 54 
157	1 
158	22 
159	1 6 7 25 43 50 
160	10 
161	48 
162	40 
163	33 
164	5 6 15 21 28 45 
165	2 
166	3 
167	39 
168	8 
169	19 
170	49 
171	1 12 40 43 44 51 
172	6 
173	19 
174	15 
175	36 
176	43 
177	21 
178	9 
179	42 
180	38 
181	40 
182	43 
183	11 
184	36 
185	22 
186	22 
187	6 14 18 36 45 52 
188	22 
189	1 18 21 26 49 51 
190	51 
191	31 
192	32 
193	6 
194	3 
195	27 
196	42 
197	13 
198	48 
199	33 
200	21 
201	32 
202	53 
203	34 
204	15 
205	1 20 21 28 43 44 
206	49 
207	5 
208	37 
209	7 10 27 33 35 38 
210	14 
211	20 
212	25 
213	34 
214	45 
215	8 
216	28 
217	35 
218	39 
219	52 
220	25 
221	31 
222	54 
223	46 
224	18 23 38 50 52 54 
225	2 
226	6 
227	18 
228	29 
229	7 
230	7 
231	11 
232	32 
233	7 
234	2 
235	19 
236	7 
237	24 
238	19 
239	27 
240	1 
241	51 
242	18 
243	1 12 18 42 52 53 
244	26 
245	17 
246	12 
247	29 
248	36 
249	6 
250	29 
251	32 
252	19 
253	55 
254	33 
255	40 
256	51 
257	2 
258	55 
259	41 
260	34 
261	30 
262	11 
263	34 
264	1 
265	43 
266	45 
267	15 
268	10 
269	11 25 29 31 44 50 
270	35 
271	15 
272	22 
273	35 
274	13 21 22 27 28 50 
275	2 6 18 26 33 35 
276	18 
277	52 
278	8 
279	23 
280	55 
281	32 
282	35 
283	2 
284	43 
285	47 
286	18 
287	15 
288	6 
289	51 
290	27 
291	19 
292	29 
293	33 
294	28 
295	7 
296	48 
297	38 
298	54 
299	47 
300	23 
301	16 
302	12 
303	10 
304	46 
305	43 
306	43 
307	11 
308	15 
309	43 
310	52 
311	33 
312	34 
313	39 
314	28 
315	6 17 26 38 43 51 
316	24 
317	14 29 35 37 43 44 
318	46 
319	18 
320	37 
321	33 
322	9 
323	51 
324	14 
325	14 
326	14 17 27 34 40 42 
327	14 23 26 39 51 53 
328	31 
329	51 
330	15 
331	31 
332	9 
333	1 4 22 28 47 49 
334	8 14 15 16 46 50 
335	50 
336	14 
337	11 
338	7 
339	8 
340	2 
341	14 
342	50 
343	55 
344	21 
345	1 
346	1 26 29 32 43 48 
347	27 29 31 32 50 53 
348	26 
349	42 
350	47 
351	4 
352	44 
353	53 
354	6 
355	23 
356	53 
357	24 
358	36 
359	6 
360	27 
361	35 
362	7 20 33 37 39 45 
363	33 
364	52 
365	12 
366	6 14 16 19 25 50 
367	6 
368	48 
369	55 
370	19 
371	28 
372	4 9 10 11 35 54 
373	11 
374	10 
375	6 
376	49 
377	8 
378	18 
379	2 
380	48 
381	14 
382	2 
383	3 
384	6 
385	37 
386	26 
387	15 
388	12 
389	6 
390	17 
391	29 
392	43 
393	1 
394	38 
395	50 
396	26 
397	11 
398	20 25 29 33 50 52 
399	6 
400	14 
401	25 
402	26 
403	1 12 22 30 50 52 
404	14 
405	4 
406	50 
407	6 
408	55 
409	3 
410	34 
411	52 
412	3 12 14 16 36 54 
413	51 
414	31 
415	12 
416	41 
417	13 
418	42 
419	50 
420	33 
421	25 
422	44 
423	54 
424	43 
425	7 
426	50 
427	49 
428	33 
429	47 
430	55 
431	26 
432	43 
433	12 
434	26 
435	8 
436	6 
437	53 
438	13 
439	22 
440	28 
441	12 
442	14 
443	34 
444	1 
445	3 
446	13 
447	12 
448	4 
449	48 
450	19 
451	34 
452	18 
453	24 
454	6 
455	26 34 48 49 50 52 
456	38 
457	47 
458	20 
459	11 
460	11 12 19 20 21 47 
461	27 
462	6 
463	9 
464	23 
465	32 
466	25 
467	37 
468	41 
469	34 
470	49 
471	18 24 25 37 42 52 
472	14 
473	49 
474	1 
475	29 
476	37 
477	15 
478	21 
479	52 
480	12 
481	49 
482	18 
483	51 
484	7 
485	39 
486	45 
487	38 
488	12 
489	52 
490	17 
491	6 
492	2 
493	7 18 21 31 33 55 
494	2 
495	43 
496	42 
497	26 
498	20 
499	55 
500	3 
501	39 
502	21 
503	53 
504	18 
505	46 
506	6 27 28 33 44 52 
507	7 12 13 18 28 43 
508	24 
509	45 
510	27 
511	46 
512	39 
513	38 
514	5 18 21 50 51 55 
515	18 
516	6 17 25 30 33 38 
517	5 19 21 28 37 44 
518	41 
519	27 
520	37 
521	15 
522	4 15 31 37 43 54 
523	17 
524	27 
525	33 
526	15 
527	50 
528	55 
529	11 
530	43 
531	52 
532	24 
533	21 
534	38 
535	25 
536	17 
537	50 
538	12 29 32 34 43 49 
539	9 
540	51 
541	26 
542	12 
543	25 
544	9 
545	43 
546	33 
547	1 
548	35 
549	1 
550	39 
551	40 
552	14 
553	5 15 18 21 31 37 
554	15 
555	7 
556	51 
557	32 
558	33 
559	3 
560	50 
561	50 
562	36 
563	2 
564	28 
565	6 
566	9 
567	51 
568	6 
569	30 
570	8 11 29 35 49 53 
571	1 
572	12 
573	14 
574	18 
575	2 
576	15 17 25 37 42 50 
577	5 
578	15 
579	40 
580	3 
581	50 
582	25 
583	6 
584	2 
585	28 
586	6 26 27 41 42 46 
587	42 
588	21 
589	12 31 49 52 53 54 
590	4 
591	32 
592	34 
593	18 
594	48 
595	2 
596	54 
597	25 
598	52 
599	15 
600	7 
601	43 
602	51 
603	27 
604	7 
605	4 11 12 35 43 51 
606	53 
607	15 
608	15 
609	21 33 34 45 47 50 
610	3 
611	28 
612	19 
613	7 
614	31 
615	25 
616	31 
617	1 6 26 29 44 52 
618	34 
619	40 
620	3 
621	49 
622	16 
623	21 
624	30 
625	49 
626	4 
627	21 
628	52 
629	28 
630	34 
631	45 
632	31 
633	26 
634	26 
635	51 
636	51 
637	7 
638	23 
639	34 
640	18 
641	12 
642	41 
643	33 
644	18 
645	27 
646	6 
647	13 
648	38 
649	53 
650	50 
651	21 
652	12 
653	15 16 37 38 44 48 
654	14 
655	19 
656	40 
657	21 
658	43 
659	36 
660	26 
661	6 
662	33 
663	7 9 12 26 33 37 
664	52 
665	37 
666	35 
667	15 
668	9 17 19 28 35 40 
669	10 
670	49 
671	16 
672	9 
673	11 19 28 29 44 45 
674	38 
675	1 
676	19 
677	1 
678	9 
679	23 
680	50 
681	25 
682	45 
683	52 
684	53 
685	51 
686	4 
687	33 
688	11 
689	33 
690	54 
691	41 
692	37 
693	6 
694	44 
695	7 8 11 17 33 48 
696	2 6 24 25 39 52 
697	32 
698	12 
699	25 
700	11 13 21 25 50 51 
701	14 
702	31 
703	49 
704	6 
705	55 
706	22 
707	28 
708	42 
709	19 
710	5 
711	29 
712	25 
713	41 
714	1 
715	46 
716	51 
717	44 
718	20 
719	53 
720	55 
721	15 
722	29 
723	13 
724	17 
725	34 
726	54 
727	1 
728	45 
729	43 
730	9 
731	22 
732	37 
733	6 
734	2 11 13 14 26 52 
735	30 
736	29 
737	55 
738	50 
739	22 
740	44 
741	20 
742	51 
743	55 
744	34 
745	45 
746	10 
747	20 
748	45 
749	8 
750	16 31 45 49 51 54 
751	15 16 18 25 42 49 
752	49 
753	48 
754	21 
755	27 
756	34 
757	19 
758	41 
759	25 
760	21 
761	5 16 26 34 35 50 
762	33 
763	20 
764	44 
765	53 
766	25 
767	54 
768	53 
769	6 12 21 26 28 50 
770	10 
771	7 
772	37 
773	50 
774	2 11 26 32 40 51 
775	33 
776	52 
777	29 
778	4 
779	14 19 28 37 43 50 
780	1 
781	25 
782	3 
783	14 
784	53 
785	9 10 14 22 43 52 
786	23 
787	47 
788	43 
789	54 
790	55 
791	50 
792	23 
793	12 
794	45 
795	21 
796	52 
797	16 
798	40 
799	6 18 19 37 43 52 
800	6 
801	53 
802	53 
803	7 
804	28 
805	39 
806	26 
807	18 25 34 38 39 52 
808	32 
809	54 
810	15 
811	40 
812	52 
813	7 
814	22 
815	38 
816	10 
817	32 
818	3 
819	14 18 26 28 33 44 
820	55 
821	15 
822	28 
823	14 
824	11 
825	15 
826	20 
827	31 
828	1 2 18 28 34 49 
829	29 
830	50 
831	14 
832	48 
833	31 
834	13 
835	37 40 45 48 49 52 
836	55 
837	15 
838	28 
839	50 
840	39 
841	17 
842	3 
843	55 
844	29 
845	3 
846	12 
847	40 
848	35 
849	13 
850	33 
851	29 
852	23 
853	7 16 20 23 26 55 
854	19 
855	12 
856	23 
857	54 
858	7 
859	37 
860	25 
861	27 
862	23 
863	39 
864	27 
865	14 
866	52 
867	21 
868	1 11 20 28 32 37 
869	18 
870	11 
871	6 
872	48 
873	25 
874	37 
875	12 
876	20 
877	35 
878	45 
879	31 
880	29 
881	28 
882	51 
883	38 
884	18 
885	48 
886	21 
887	45 
888	29 
889	37 
890	3 7 11 21 44 52 
891	1 7 14 33 34 47 
892	18 
893	4 12 26 41 45 48 
894	29 
895	44 
896	52 
897	21 
898	35 
899	27 
900	14 
901	31 
902	26 
903	20 
904	29 
905	44 
906	45 
907	34 
908	32 
909	7 
910	3 
911	1 
912	2 
913	12 
914	7 
915	39 
916	22 
917	15 19 26 33 37 41 
918	34 
919	19 
920	12 
921	3 6 14 28 46 47 
922	27 
923	50 
924	50 
925	14 21 30 45 48 49 
926	50 
927	12 
928	55 
929	55 
930	22 
931	37 
932	50 
933	15 
934	3 
935	22 
936	28 
937	44 
938	19 
939	14 
940	11 
941	52 
942	2 11 12 15 26 50 
943	3 
944	12 
945	1 
946	28 
947	7 
948	26 
949	19 
950	15 
951	7 
952	52 
953	7 
954	18 
955	37 
956	45 
957	11 
958	2 
959	18 
960	31 
961	28 
962	9 18 21 37 43 46 
963	28 
964	51 
965	49 
966	27 41 44 49 52 55 
967	7 12 17 19 24 44 
968	53 
969	1 
970	3 
971	7 
972	21 
973	34 
974	18 28 31 33 34 50 
975	15 
976	19 
977	15 
978	14 
979	3 6 18 22 34 36 
980	15 
981	15 
982	3 14 22 37 45 55 
983	12 
984	19 
985	1 
986	1 
987	28 
988	28 
989	14 
990	37 
991	14 
992	6 12 18 35 39 51 
993	14 
994	37 
995	18 
996	29 31 37 38 48 49 
997	7 
998	18 
999	43 
1000	37 
