1	23 
2	54 
3	1 
4	23 
5	60 
6	30 
7	17 
8	19 35 39 40 43 45 50 
9	58 
10	26 
11	26 
12	24 
13	3 
14	37 
15	6 
16	6 
17	1 
18	32 
19	60 
20	26 
21	45 
22	37 
23	50 
24	12 
25	7 
26	11 15 32 35 45 48 51 
27	2 12 18 19 20 21 49 
28	16 
29	2 
30	4 
31	58 
32	53 
33	7 
34	24 
35	47 
36	33 
37	31 
38	7 
39	52 
40	58 
41	4 
42	3 
43	47 
44	12 
45	6 7 22 24 34 53 54 
46	33 
47	11 
48	15 
49	31 
50	2 
51	36 
52	61 
53	46 
54	1 
55	27 
56	10 
57	15 
58	50 
59	40 
60	7 
61	11 
62	4 14 15 31 39 48 53 
63	44 
64	50 
65	11 
66	49 
67	7 15 16 17 28 40 52 
68	53 
69	51 
70	58 
71	59 
72	53 
73	15 18 38 51 52 58 61 
74	1 
75	11 
76	35 
77	37 
78	1 14 18 20 45 46 51 
79	48 
80	12 
81	13 
82	2 
83	54 
84	12 21 22 26 33 45 48 
85	7 
86	6 
87	48 
88	37 
89	2 3 7 20 33 48 54 
90	30 
91	60 
92	7 
93	42 
94	26 
95	50 
96	34 
97	34 
98	15 
99	8 
100	40 
101	25 
102	17 
103	48 
104	44 
105	10 
106	25 
107	1 
108	26 
109	24 
110	50 
111	7 
112	42 
113	55 
114	21 
115	44 
116	20 
117	19 
118	47 
119	24 
120	40 
121	28 
122	1 25 26 31 36 37 49 
123	36 
124	32 
125	56 
126	61 
127	60 
128	35 
129	1 
130	15 
131	47 
132	32 
133	33 
134	61 
135	54 
136	20 
137	59 
138	37 
139	28 
140	49 
141	6 
142	23 
143	24 
144	28 
145	10 
146	37 
147	61 
148	5 6 10 21 32 36 61 
149	25 
150	16 20 28 31 45 49 55 
151	7 8 30 37 40 49 50 
152	7 
153	50 
154	51 
155	19 
156	50 
157	53 
158	36 
159	29 
160	50 
161	58 
162	23 
163	8 
164	44 
165	54 
166	2 
167	15 
168	23 
169	43 
170	55 
171	11 
172	12 
173	38 41 50 51 55 56 61 
174	33 
175	3 
176	37 
177	52 
178	12 
179	34 
180	14 
181	52 
182	23 
183	31 
184	55 
185	53 
186	31 
187	54 
188	27 
189	54 
190	2 
191	52 
192	3 12 20 28 31 51 52 
193	34 
194	61 
195	1 
196	12 
197	52 
198	55 
199	6 9 22 25 29 41 53 
200	33 
201	26 
202	43 
203	11 
204	18 
205	7 11 30 33 56 58 61 
206	21 
207	60 
208	12 
209	18 
210	7 
211	1 3 14 15 17 34 57 
212	38 
213	27 
214	32 
215	6 
216	20 25 37 44 47 50 57 
217	14 19 33 42 47 50 52 
218	22 
219	17 
220	12 
221	54 
222	7 18 20 35 43 50 61 
223	37 
224	58 
225	25 
226	43 
227	18 
228	61 
229	16 
230	6 18 28 30 38 43 49 
231	53 
232	61 
233	1 
234	29 
235	50 
236	52 
237	26 
238	21 
239	17 18 25 37 42 47 50 
240	39 
241	21 
242	9 
243	19 
244	26 
245	34 
246	52 
247	11 
248	2 
249	12 
250	56 
251	52 
252	6 
253	48 
254	58 
255	14 
256	19 
257	5 
258	13 
259	6 
260	7 
261	14 
262	17 
263	13 
264	14 
265	21 
266	5 
267	43 
268	48 
269	49 
270	10 
271	31 
272	2 
273	8 
274	44 
275	6 15 18 25 28 51 58 
276	22 
277	52 
278	26 
279	11 
280	3 6 21 26 40 43 46 
281	5 6 17 18 21 43 60 
282	27 
283	33 
284	49 
285	3 
286	55 
287	50 
288	55 
289	26 
290	54 
291	56 
292	48 
293	18 
294	1 
295	1 
296	28 
297	57 
298	15 
299	7 
300	25 
301	25 
302	48 
303	50 
304	6 
305	18 
306	49 
307	21 
308	48 
309	50 
310	11 
311	61 
312	57 
313	12 
314	54 
315	26 
316	5 
317	12 
318	59 
319	56 
320	53 
321	22 
322	50 
323	34 
324	9 23 26 32 37 44 49 
325	27 
326	51 
327	33 
328	15 
329	50 
330	21 
331	6 
332	31 
333	12 
334	5 
335	14 
336	45 
337	18 
338	61 
339	21 
340	38 
341	18 
342	7 
343	15 
344	7 11 13 29 32 34 40 
345	59 
346	18 
