1	44 
2	59 
3	25 
4	59 
5	33 
6	14 
7	33 
8	50 
9	38 
10	3 
11	6 15 16 21 29 32 49 56 
12	33 
13	6 
14	47 
15	30 
16	15 
17	10 
18	6 
19	12 
20	45 
21	14 
22	6 
23	22 
24	49 
25	14 23 28 29 34 37 49 64 
26	7 17 18 20 33 38 49 60 
27	3 
28	7 
29	52 
30	23 
31	15 
32	31 
33	38 
34	63 
35	38 
36	14 
37	61 
38	18 
39	7 
40	19 
41	35 
42	37 
43	43 
44	6 
45	31 
46	28 
47	50 
48	35 
49	63 
50	11 
51	52 
52	11 
53	54 
54	13 
55	65 
56	45 
57	17 
58	11 
59	37 
60	37 
61	21 
62	14 
63	3 
64	2 
65	65 
66	34 
67	1 22 26 38 42 52 54 61 
68	12 
69	51 
70	2 15 16 25 27 45 50 61 
71	50 
72	33 
73	39 
74	14 
75	10 
76	57 
77	63 
78	39 
79	33 
80	38 
81	6 18 50 51 52 55 62 66 
82	6 
83	11 16 18 21 22 50 52 65 
84	26 
85	48 
86	1 
87	5 7 9 18 22 38 44 53 
88	15 25 26 28 38 53 54 66 
89	53 
90	51 
91	32 
92	55 
93	13 
94	33 
95	1 
96	17 
97	49 
98	50 
99	37 
100	56 
101	58 
102	16 
103	25 
104	27 
105	2 
106	28 
107	3 19 25 27 29 41 43 52 
108	4 
109	34 
110	15 
111	17 
112	48 
113	1 6 7 15 25 43 63 64 
114	11 
115	1 14 29 31 37 49 51 65 
116	53 
117	19 
118	33 
119	25 
120	8 9 15 18 20 37 45 63 
121	6 
122	13 
123	46 
124	29 
125	14 
126	4 
127	3 
128	14 
129	12 
130	22 
131	7 
132	61 
133	44 
134	49 
135	55 
136	12 
137	12 
138	34 
139	40 
140	31 
141	50 
142	11 
143	15 
144	64 
145	28 
146	3 
147	1 
148	52 
149	12 
150	41 
151	48 
152	58 
153	34 
154	36 
155	21 
156	14 
157	34 
158	7 
159	51 
160	1 12 18 21 23 25 26 38 
161	44 
162	35 
163	58 
164	39 
165	7 
166	57 
167	6 
168	1 
169	11 
170	46 
171	61 
172	10 
173	59 
174	24 
175	14 
176	60 
177	6 
178	55 
179	31 
180	26 
181	7 
182	6 
183	11 19 21 28 30 43 50 52 
184	21 
185	4 14 21 25 26 31 50 52 
186	47 
187	31 
188	50 
189	58 
190	43 
191	52 
192	7 
193	13 18 19 29 40 52 54 56 
194	51 
195	6 8 9 15 27 35 44 54 
196	26 
197	65 
198	18 
199	6 
200	19 
201	61 
202	19 22 26 29 31 42 45 52 
203	6 12 14 15 18 25 43 44 
204	45 
205	50 
206	11 15 20 21 25 35 43 44 
207	34 
208	11 
209	51 
210	54 
211	63 
212	58 
213	4 10 19 23 26 32 58 65 
214	44 
215	48 
216	55 
217	14 
218	24 
219	21 
220	37 
221	21 
222	52 
223	13 
224	41 
225	28 
226	14 18 20 22 34 35 43 52 
227	15 
228	60 
229	51 
230	1 
231	47 
232	41 
233	6 7 10 15 28 29 39 49 
234	26 
235	48 
236	51 
237	1 12 16 27 29 39 51 58 
238	3 5 8 14 17 27 44 49 
239	9 
240	17 
241	50 
242	43 
243	2 8 28 38 42 54 58 65 
244	19 
245	18 
246	25 
247	23 
248	33 
249	27 
250	31 
251	51 
252	34 
253	8 16 20 27 30 31 40 55 
254	33 
255	14 
256	61 
257	49 
258	7 11 18 29 31 46 51 64 
259	25 
260	59 
261	37 
262	28 
263	18 
264	46 
265	1 3 5 6 8 28 39 57 
266	26 
267	48 
268	25 
269	32 
270	45 
271	60 
272	7 
273	52 
274	49 
275	1 
276	48 
277	63 
278	4 12 15 17 21 24 28 48 
279	8 
280	25 
281	42 
282	6 
283	40 
284	37 
285	18 19 22 30 37 52 55 64 
286	14 
287	37 
288	35 
289	34 
290	8 
291	15 19 22 43 50 51 55 56 
292	54 
293	18 22 29 33 43 51 52 55 
294	55 
295	3 14 23 36 37 53 56 63 
296	17 
297	18 
298	12 15 16 17 18 21 38 53 
299	35 
300	14 23 24 33 35 36 58 60 
301	18 
302	6 
303	24 
304	1 
305	65 
306	1 15 28 39 49 50 54 65 
307	36 
308	37 
309	6 
310	39 
311	54 
312	34 
313	50 
314	58 
315	55 
316	13 
317	19 
318	3 7 8 14 30 45 53 58 
319	51 
320	14 
321	8 
322	2 
323	29 
324	45 
325	28 
326	56 
327	21 
328	42 
329	61 
330	65 
331	39 
332	35 
333	30 
334	22 
335	35 
336	19 
337	11 
338	9 
339	9 
340	6 7 43 45 49 57 62 63 
341	4 
342	1 
343	2 6 11 17 18 23 58 60 
344	64 
345	50 
346	22 
347	50 
348	23 
349	1 
350	2 
351	20 
352	19 
353	41 
354	59 
355	52 
356	65 
357	36 
358	57 
359	3 
360	43 
361	37 
362	53 
363	1 
364	37 
365	53 
366	38 
367	6 
368	26 
369	55 
370	23 
371	65 
372	30 
373	20 
374	3 
375	16 
376	12 
377	42 
378	17 
379	24 
380	28 
381	34 
382	51 
383	52 
384	2 
385	25 
386	21 22 29 34 43 47 53 61 
387	29 
388	55 
389	33 
390	4 
391	43 
392	54 
393	25 
394	66 
395	45 
396	39 
397	23 
398	37 
399	32 
400	12 
401	50 
402	10 
403	29 
404	47 
405	4 7 14 28 29 39 43 49 
406	6 9 11 12 27 40 51 65 
407	20 
408	65 
409	5 
410	24 
411	9 12 21 36 39 40 45 63 
412	63 
413	14 
414	42 
415	9 
416	16 
417	45 
418	18 
419	48 
420	61 
421	25 
422	24 
423	2 
424	56 
425	66 
426	62 
427	23 
428	48 
429	23 
430	50 
431	46 
432	3 
433	12 
434	14 
435	4 
436	7 
437	38 
438	58 
439	6 
440	53 
441	12 
442	63 
443	15 
444	41 
445	37 
446	51 
447	7 11 22 26 29 43 50 60 
448	63 
449	7 
450	33 
451	28 
452	15 
453	43 
454	19 
455	37 
456	33 
457	2 
458	15 30 34 42 43 60 63 65 
459	36 
460	58 
461	15 
462	58 
