degree distribution (probability density function of the degree in logarithmic bins) 
6.99931	0.0744319
8.80625	0.105312
11.8507	0.0430744
15.7752	0.0306145
21.2267	0.0149829
28.1027	0.00831812
37.2918	0.00471345
48.8997	0.0027845
64.7551	0.0015884
86.2622	0.000917509

degree distribution (degree-occurrences) 
6	0.0001
7	0.145
8	0.1202
9	0.0843
10	0.0675
11	0.0585
12	0.0524
13	0.0365
14	0.0357
15	0.0286
16	0.0276
17	0.025
18	0.0219
19	0.0187
20	0.0176
21	0.0161
22	0.0126
23	0.0122
24	0.0128
25	0.0108
26	0.0088
27	0.0098
28	0.0086
29	0.0082
30	0.0078
31	0.006
32	0.0062
33	0.0049
34	0.0052
35	0.0059
36	0.0058
37	0.0044
38	0.0058
39	0.0037
40	0.0054
41	0.0051
42	0.0035
43	0.0041
44	0.0036
45	0.0018
46	0.0038
47	0.0026
48	0.0029
49	0.0027
50	0.0026
51	0.0028
52	0.0035
53	0.0024
54	0.0017
55	0.0022
56	0.0022
57	0.0026
58	0.0018
59	0.0022
60	0.002
61	0.0018
62	0.0013
63	0.0017
64	0.0016
65	0.0016
66	0.0012
67	0.0016
68	0.0017
69	0.0015
70	0.0012
71	0.0012
72	0.0013
73	0.0014
74	0.0005
75	0.0012
76	0.0023
77	0.0018
78	0.0005
79	0.001
80	0.0008
81	0.001
82	0.0009
83	0.0009
84	0.0014
85	0.0004
86	0.0008
87	0.0009
88	0.001
89	0.0002
90	0.0008
91	0.0015
92	0.0004
93	0.0011
94	0.001
95	0.0006
96	0.0009
97	0.0005
98	0.0005
99	0.001
100	0.0003


--------------------------------------
community distribution (size-occurrences)
20	0.025
21	0.0416667
22	0.0208333
23	0.0291667
24	0.0208333
25	0.025
26	0.0208333
27	0.0333333
28	0.0208333
29	0.00416667
30	0.0125
31	0.0208333
32	0.025
33	0.0166667
35	0.0208333
36	0.0125
37	0.0125
38	0.0125
39	0.0166667
40	0.0208333
41	0.00833333
42	0.0125
43	0.00833333
44	0.0291667
45	0.0208333
46	0.0166667
47	0.0208333
48	0.0166667
49	0.0125
50	0.00833333
51	0.0166667
52	0.0291667
53	0.00833333
54	0.00833333
55	0.00833333
56	0.00833333
57	0.0125
58	0.00416667
60	0.0208333
61	0.00833333
62	0.00416667
63	0.00833333
64	0.0208333
65	0.00833333
68	0.00833333
70	0.0166667
71	0.0125
72	0.0166667
73	0.0166667
74	0.00416667
75	0.0166667
76	0.00833333
77	0.0125
78	0.0166667
79	0.00833333
80	0.00416667
81	0.00416667
82	0.00833333
83	0.00416667
84	0.00833333
85	0.00833333
86	0.00416667
88	0.00416667
89	0.0208333
90	0.00833333
91	0.0208333
92	0.00833333
94	0.00416667
95	0.00416667
96	0.00416667
98	0.00416667
100	0.00833333


--------------------------------------
mixing parameter
0.122222	0.0005
0.142857	0.0009
0.153846	0.0001
0.184659	0.0002
0.2	0.0003
0.222135	0.0224
0.230922	0.0048
0.250854	0.1054
0.281685	0.2648
0.298344	0.246
0.312182	0.1321
0.333317	0.1268
0.360422	0.0316
0.37499	0.0471
0.396923	0.001
0.416667	0.0002
0.428571	0.0155
0.444444	0.0002
0.5	0.0001

--------------------------------------
