1	66 82 88 106 125 155 
2	59 
3	147 
4	153 
5	38 
6	52 
7	86 
8	84 
9	146 
10	106 
11	49 
12	153 
13	76 
14	139 
15	60 
16	34 
17	83 
18	117 
19	30 
20	72 
21	7 
22	69 
23	8 71 80 82 135 149 
24	148 
25	154 
26	13 
27	4 17 21 69 87 107 
28	127 
29	3 
30	15 
31	36 
32	97 
33	21 
34	114 
35	15 
36	119 
37	30 
38	4 
39	148 
40	17 
41	141 
42	13 23 25 38 63 98 
43	101 
44	21 51 63 67 105 140 
45	41 
46	46 
47	46 
48	71 
49	17 
50	131 
51	2 44 71 98 100 114 
52	9 
53	18 
54	63 
55	25 
56	17 
57	30 
58	75 
59	2 21 66 75 117 130 
60	74 
61	117 
62	82 
63	4 
64	76 
65	136 
66	33 
67	3 
68	63 
69	144 
70	141 
71	58 
72	14 17 41 108 141 142 
73	11 
74	141 
75	57 
76	98 
77	118 
78	5 74 102 139 149 154 
79	35 
80	30 
81	121 
82	6 
83	10 
84	39 
85	13 
86	56 
87	19 34 39 43 79 150 
88	23 
89	112 
90	46 
91	102 
92	95 
93	11 
94	49 
95	85 
96	155 
97	10 26 28 46 131 155 
98	21 
99	15 36 48 92 115 116 
100	23 31 57 60 121 138 
101	11 28 31 48 56 71 
102	149 
103	140 
104	4 
105	44 
106	18 
107	63 
108	85 
109	23 
110	138 
111	115 
112	139 
113	45 
114	56 
115	80 
116	28 31 52 72 109 150 
117	15 
118	57 81 97 101 125 147 
119	11 
120	154 
121	56 
122	82 
123	34 
124	46 
125	123 
126	8 
127	50 
128	91 
129	14 
130	147 
131	43 
132	20 
133	122 
134	136 
135	8 
136	71 
137	70 
138	21 82 92 139 149 150 
139	146 
140	109 
141	17 24 28 49 107 131 
142	64 
143	63 
144	8 
145	64 
146	60 67 89 98 124 138 
147	74 
148	19 
149	34 
150	15 18 66 107 118 134 
151	61 
152	124 
153	106 
154	114 
155	108 
156	106 
157	90 
158	150 
159	68 
160	133 
161	44 
162	80 
163	84 
164	105 
165	20 
166	73 
167	1 11 15 42 132 149 
168	121 
169	79 
170	41 
171	121 
172	71 
173	118 
174	41 
175	107 
176	13 30 53 82 123 154 
177	83 
178	68 
179	72 
180	112 
181	150 
182	44 
183	50 
184	106 
185	125 
186	152 
187	63 
188	129 
189	110 
190	144 
191	133 
192	18 19 24 51 102 126 
193	129 
194	43 
195	101 
196	103 
197	154 
198	154 
199	139 
200	55 
201	7 14 16 34 46 52 
202	16 53 60 89 115 130 
203	44 
204	35 
205	152 
206	148 
207	11 
208	56 
209	129 
210	30 
211	16 50 67 80 109 115 
212	6 
213	17 
214	128 
215	147 
216	30 
217	8 16 38 79 116 151 
218	19 
219	15 76 84 87 103 129 
220	55 
221	106 
222	77 
223	88 
224	16 
225	52 
226	100 
227	139 
228	136 
229	111 
230	38 
231	21 
232	93 
233	83 
234	59 
235	41 
236	65 
237	139 
238	111 
239	79 
240	16 
241	135 
242	134 
243	8 
244	102 
245	118 
246	150 
247	15 
248	15 
249	21 
250	7 
251	30 
252	131 
253	115 
254	30 
255	43 52 67 85 103 111 
256	101 
257	108 
258	146 
259	5 82 85 108 112 118 
260	7 16 107 110 118 129 
261	85 
262	14 
263	71 
264	28 29 44 118 129 141 
265	27 30 79 83 90 128 
266	16 
267	37 
268	52 
269	26 
270	43 
271	118 
272	139 
273	11 
274	105 
275	88 
276	114 
277	43 
278	95 
279	151 
280	59 
281	71 
282	17 21 30 112 123 141 
283	113 
284	110 
285	45 
286	41 
287	107 
288	45 
289	154 
290	85 
291	116 
292	84 
293	64 
294	6 20 47 53 61 105 
295	61 
296	146 
297	38 
298	141 
299	56 
300	10 45 80 92 97 148 
301	146 
302	81 
303	71 
304	76 
305	136 
306	10 
307	136 
308	13 
309	115 
310	49 
311	6 
312	49 
313	38 44 83 115 131 142 
314	81 83 84 107 125 141 
315	25 
316	9 
317	97 
318	66 
319	30 35 39 45 79 82 
320	5 21 60 133 146 155 
321	2 28 50 69 81 124 
322	147 
323	55 
324	63 
325	99 
326	2 
327	18 
328	82 
329	7 
330	138 
331	97 
332	54 
333	84 
334	20 45 56 74 136 154 
335	42 
336	55 
337	45 
338	33 
339	123 
340	43 
341	124 
342	123 
343	38 
344	116 
345	27 
346	14 
347	34 
348	59 
349	43 46 53 87 89 150 
350	141 
351	105 
352	93 
353	108 
354	8 
355	129 
356	10 
357	55 
358	127 
359	19 34 56 66 76 102 
360	38 
361	110 
362	126 
363	20 
364	141 
365	139 
