1	12 
2	21 
3	46 
4	19 
5	39 
6	37 
7	26 
8	53 
9	37 
10	33 
11	3 
12	43 
13	4 
14	12 
15	22 
16	37 
17	19 
18	33 
19	41 
20	29 
21	39 
22	1 
23	4 
24	50 
25	18 
26	50 
27	28 
28	13 
29	34 
30	51 
31	3 
32	12 
33	21 
34	33 
35	15 
36	25 
37	6 
38	21 
39	29 
40	44 
41	35 
42	21 
43	37 
44	7 
45	18 
46	48 
47	1 
48	22 
49	29 
50	15 
51	6 
52	21 
53	36 
54	48 
55	34 
56	45 
57	12 
58	43 
59	26 
60	33 
61	11 
62	33 
63	35 
64	30 
65	55 
66	40 
67	32 
68	11 
69	6 
70	14 
71	37 
72	19 
73	1 12 18 42 52 53 
74	11 13 21 25 50 51 
75	21 
76	2 6 18 26 33 35 
77	50 
78	19 
79	7 
80	51 
81	23 
82	40 
83	33 
84	12 
85	35 
86	27 
87	36 
88	38 
89	42 
90	15 
91	22 
92	54 
93	35 
94	25 
95	39 
96	15 
97	15 
98	52 
99	34 
100	50 
101	19 
102	7 
103	37 
104	13 
105	1 6 26 29 44 52 
106	28 
107	26 
108	38 
109	26 
110	55 
111	52 
112	51 
113	55 
114	47 
115	7 12 17 19 24 44 
116	50 
117	51 
118	43 
119	15 17 25 37 42 50 
120	27 
121	33 
122	9 14 25 33 45 54 
123	28 
124	7 
125	14 
126	1 12 40 43 44 51 
127	35 
128	43 
129	7 
130	7 
131	49 
132	8 
133	26 
134	34 
135	37 
136	29 
137	31 
138	29 
139	2 
140	39 
141	17 
142	3 
143	6 26 27 41 42 46 
144	1 7 21 27 40 53 
145	18 
146	38 
147	39 
148	40 
149	25 
150	50 
151	52 
152	45 
153	6 12 21 26 28 50 
154	17 
155	45 
156	12 
157	5 18 21 50 51 55 
158	6 
159	34 
160	53 
161	33 
162	3 
163	18 
164	9 18 21 37 43 46 
165	32 
166	28 
167	2 
168	41 
169	10 
170	8 14 15 18 38 43 
171	26 
172	9 
173	9 10 14 22 43 52 
174	6 14 16 19 25 50 
175	8 
176	5 
177	10 
178	6 
179	35 
180	5 
181	45 
182	7 
183	7 
184	33 
185	23 
186	4 18 21 25 33 44 
187	7 
188	19 
189	2 11 26 32 40 51 
190	54 
191	38 
192	37 
193	17 
194	45 
195	4 
196	52 
197	9 
198	10 
199	20 
200	14 
201	11 25 29 31 44 50 
202	44 
203	15 
204	26 
205	6 
206	5 
207	48 
208	40 
209	4 9 10 11 35 54 
210	42 
211	3 12 14 16 36 54 
212	8 11 29 35 49 53 
213	50 
214	51 
215	14 18 21 30 46 55 
216	34 
217	11 
218	55 
219	28 
220	15 
221	49 
222	1 12 22 30 50 52 
223	2 
224	3 7 11 21 44 52 
225	39 
226	31 
227	42 
228	6 
229	21 
230	7 
231	19 
232	1 26 29 32 43 48 
233	23 
234	19 
235	19 
236	33 
237	55 
238	46 
239	32 
240	27 
241	36 
242	6 
243	15 19 26 33 37 41 
244	53 
245	33 
246	15 
247	11 
248	6 
249	43 
250	36 
251	7 
252	10 
253	51 
254	23 
255	7 
256	11 
257	51 
258	9 
259	13 
260	24 
261	29 
262	49 
263	55 
264	51 
265	16 
266	22 
267	12 
268	21 
269	50 
270	29 
271	18 
272	43 
273	18 
274	20 
275	18 
276	15 
277	7 
278	43 
279	27 
280	43 
281	17 
282	25 
283	48 
284	18 
285	50 
286	47 
287	48 
288	55 
289	51 
290	50 
291	25 
292	3 11 14 20 39 43 
293	27 
294	5 6 15 21 28 45 
295	25 
296	21 
