2000
10003
1	525
1	1921
1	1922
1	1966
2	1594
2	1864
2	1883
2	1912
3	913
3	1352
3	1630
3	1717
4	702
4	805
4	1421
4	1685
5	367
5	1498
5	1763
5	1828
6	723
6	1962
6	1982
7	1279
7	1917
7	1938
7	1965
8	918
8	1200
8	1572
8	1824
9	1014
9	1190
9	1554
9	1697
10	1015
10	1733
10	1830
10	1857
11	1684
11	1767
11	1807
11	1886
12	119
12	315
12	688
12	1842
13	1294
13	1417
13	1839
13	1924
14	1003
14	1314
14	1464
14	1884
15	1298
15	1336
15	1697
15	1978
16	1518
16	1817
16	1874
16	1994
17	1983
17	1985
17	1987
17	1990
18	1323
18	1505
18	1792
18	1829
19	1136
19	1197
19	1607
19	1950
20	177
20	1241
20	1320
20	1766
21	1666
21	1725
21	1752
21	1921
22	1191
22	1881
22	1950
22	1970
23	1641
23	1645
23	1718
23	1882
24	1803
24	1858
24	1931
24	1943
25	746
25	1608
25	1749
25	1995
26	1337
26	1355
26	1761
26	1930
27	1397
27	1767
27	1822
27	1886
28	162
28	1138
28	1328
28	1844
29	557
29	1008
29	1304
29	1636
30	664
30	754
30	1035
30	1799
31	1164
31	1864
31	1883
31	1912
32	1894
32	1916
32	1976
32	1986
33	1543
33	1549
33	1651
33	1982
34	199
34	660
34	681
34	1842
35	469
35	1136
35	1607
35	1950
36	143
36	302
36	316
36	1135
37	209
37	290
37	545
37	1805
38	1330
38	1459
38	1474
38	1810
39	1062
39	1439
39	1511
39	1882
40	1696
40	1722
40	1819
40	1960
41	1181
41	1482
41	1566
41	1643
42	1956
42	1975
42	1994
42	1998
43	1486
43	1501
43	1815
43	1891
44	923
44	1535
44	1822
44	1840
45	1330
45	1459
45	1810
45	1946
46	1878
46	1962
46	1977
46	1982
47	1860
47	1902
47	1938
47	1965
48	106
48	1769
48	1839
48	1924
49	349
49	592
49	851
49	1530
50	1298
50	1336
50	1635
50	1978
51	1758
51	1912
51	1941
51	1946
52	898
52	1847
52	1908
52	1982
53	598
53	1174
53	1548
53	1984
54	1983
54	1985
54	1987
54	1990
55	1679
55	1905
55	1920
55	1953
56	1012
56	1673
56	1892
56	1992
57	1604
57	1855
57	1899
57	1934
58	1520
58	1711
58	1713
58	1923
59	1039
59	1216
59	1290
59	1452
60	1470
60	1736
60	1837
60	1941
61	384
61	465
61	1336
61	1978
62	1852
62	1888
62	1893
62	1908
63	1154
63	1664
63	1948
63	1959
64	1258
64	1855
64	1899
64	1934
65	951
65	1906
65	1920
65	1953
66	305
66	664
66	754
66	902
67	1331
67	1498
67	1763
67	1828
68	1200
68	1279
68	1572
68	1798
69	992
69	1839
69	1887
69	1924
70	1141
70	1342
70	1677
70	1956
71	1285
71	1561
71	1830
71	1857
72	1329
72	1793
72	1801
72	1829
73	580
73	1484
73	1923
73	1974
74	1196
74	1525
74	1678
74	1831
75	1042
75	1881
75	1914
75	1973
76	1850
76	1899
76	1930
76	1934
77	1521
77	1767
77	1822
77	1886
78	108
78	1641
78	1645
78	1718
79	652
79	1707
79	1941
79	1991
80	1528
80	1627
80	1830
80	1857
81	1445
81	1479
81	1582
81	1642
82	1076
82	1520
82	1807
82	1923
83	1618
83	1742
83	1810
83	1849
84	1142
84	1720
84	1958
84	1965
85	414
85	630
85	884
85	1959
86	1456
86	1889
86	1979
86	1992
87	1641
87	1645
87	1681
87	1718
88	787
88	1326
88	1339
88	1582
89	1761
89	1912
89	1957
89	1958
90	1581
90	1750
90	1865
90	1980
91	488
91	846
91	872
91	1766
92	1007
92	1200
92	1572
92	1999
93	882
93	1315
93	1563
93	1811
94	1785
94	1991
94	1995
94	1996
95	955
95	1784
95	1968
95	2000
96	770
96	1778
96	1929
96	1963
97	1504
97	1857
97	1979
97	1992
98	1597
98	1600
98	1734
98	1805
99	351
99	1079
99	1578
99	1847
100	421
100	532
100	947
100	1756
101	1917
101	1938
101	1958
101	1965
102	242
102	1566
102	1688
102	1816
103	1279
103	1358
103	1982
103	1991
104	1621
104	1665
104	1891
104	1931
105	1585
105	1878
105	1962
105	1982
106	48
106	1807
106	1839
106	1924
107	945
107	1487
107	1766
107	1988
108	78
