10000
49508
1	7903
1	8063
1	8755
1	9482
2	3146
2	8072
2	8090
2	9615
3	7275
3	8476
3	8600
3	9924
4	524
4	7200
4	8914
4	9488
5	417
5	6715
5	8096
5	9173
6	6831
6	8981
6	9229
6	9929
7	3233
7	5801
7	7335
7	9682
8	277
8	6476
8	9178
8	9743
9	2153
9	5044
9	7900
9	9459
10	1442
10	8833
10	9722
10	9886
11	9385
11	9479
11	9722
11	9830
12	3205
12	3278
12	4091
12	5930
13	679
13	3551
13	4810
13	7229
14	9599
14	9780
14	9838
14	9970
15	976
15	5567
15	8384
15	9632
16	6850
16	8514
16	8962
16	9558
17	7629
17	8744
17	9381
17	9491
18	9612
18	9748
18	9971
18	9978
19	8209
19	8892
19	9392
19	9405
20	4252
20	7738
20	8204
20	9478
21	4214
21	5935
21	7234
21	9054
22	4113
22	4568
22	8949
22	9536
23	1858
23	7138
23	7693
23	9724
24	3089
24	4877
24	9646
24	9690
25	5647
25	9368
25	9398
25	9596
26	7006
26	8823
26	8851
26	9476
27	6223
27	6972
27	8821
27	9547
28	1397
28	2110
28	9467
28	9959
29	389
29	6402
29	9166
29	9853
30	3123
30	9313
30	9826
30	9897
31	7646
31	9230
31	9315
31	9866
32	8112
32	9305
32	9459
32	9557
33	6659
33	6728
33	6886
33	9213
34	3036
34	4880
34	9235
34	9756
35	2802
35	7360
35	7711
35	9379
36	7738
36	9206
36	9697
36	9989
37	9503
37	9827
37	9881
37	9964
38	3955
38	5059
38	6360
38	7990
39	5699
39	8078
39	8302
39	8496
40	5034
40	7655
40	9547
40	9804
41	7438
41	8160
41	8210
41	9736
42	6237
42	7513
42	7545
42	8680
43	6931
43	7210
43	9799
43	9932
44	8122
44	8339
44	8964
44	9590
45	8948
45	9147
45	9202
45	9799
46	7694
46	8997
46	9489
46	9694
47	7696
47	7808
47	8011
47	9682
48	348
48	9631
48	9846
48	9863
49	3901
49	7180
49	8699
49	9845
50	8486
50	8575
50	8768
50	8834
51	6031
51	8433
51	8742
