1	124 
2	7 
3	129 
4	38 
5	3 
6	43 
7	85 
8	1 46 51 66 89 121 152 
9	33 
10	127 
11	108 
12	53 
13	84 
14	80 
15	58 
16	96 
17	112 
18	146 
19	28 36 38 54 73 85 121 
20	150 
21	131 
22	116 
23	80 
24	86 
25	149 
26	30 
27	35 
28	54 
29	25 
30	3 
31	49 
32	164 
33	115 
34	52 
35	161 
36	7 
37	5 
38	42 65 66 85 110 115 126 
39	46 
40	131 
41	141 
42	126 
43	59 
44	88 
45	70 
46	21 
47	112 
48	64 
49	43 
50	72 
51	80 
52	53 
53	1 
54	66 
55	44 46 84 88 120 149 162 
56	156 
57	98 
58	117 
59	66 
60	154 
61	43 
62	126 
63	66 
64	43 
65	146 
66	7 50 58 60 71 157 158 
67	162 
68	141 
69	13 
70	148 
71	53 
72	112 
73	6 
74	38 
75	129 
76	54 
77	136 
78	112 
79	15 
80	63 71 93 113 136 139 163 
81	152 
82	77 
83	118 
84	125 
85	75 
86	114 
87	123 
88	55 
89	103 
90	75 
91	24 
92	19 
93	123 
94	29 42 63 69 76 93 164 
95	56 
96	149 
97	30 
98	102 
99	53 
100	64 
101	32 
102	17 44 53 89 121 140 151 
103	103 
104	55 
105	115 
106	14 
107	149 
108	122 
109	4 
110	33 
111	138 
112	87 
113	1 
114	17 60 79 100 139 142 155 
115	87 
116	74 
117	46 
118	15 
119	152 
120	6 
121	32 
122	72 
123	34 51 56 58 122 145 147 
124	16 
125	75 
126	23 
127	15 52 61 65 71 75 100 
128	82 
129	69 
130	79 93 101 124 131 152 161 
131	123 
132	6 17 21 33 81 106 112 
133	40 
134	64 
135	31 
136	84 
137	68 
138	33 
139	148 
140	67 
141	21 
142	93 
143	121 
144	25 
145	66 
146	56 
147	72 
148	11 
149	61 
150	5 
151	112 
152	80 
153	30 
154	158 
155	2 37 46 53 119 127 159 
156	128 
157	15 
158	58 
159	19 
160	156 
161	39 
162	18 41 45 71 110 116 118 
163	143 
164	22 
165	142 
166	136 
167	92 
168	55 
169	5 37 53 63 133 158 163 
170	96 
171	136 
172	106 
173	59 
174	84 
175	30 
176	11 
177	84 
178	60 72 75 76 111 137 154 
179	45 47 103 110 141 157 159 
180	69 
181	106 
182	5 
183	34 
184	14 
185	142 
186	30 
187	58 
188	45 
189	155 
190	132 
191	16 
192	64 
193	107 
194	34 69 71 117 120 157 160 
195	70 
196	15 16 62 67 71 90 114 
197	59 
198	72 
199	35 38 52 56 85 102 126 
200	5 37 60 83 85 94 159 
201	23 
202	65 
203	80 
204	58 
205	89 
206	71 
207	107 
208	102 
209	124 
210	53 
211	121 
212	43 
213	30 
214	49 
215	19 28 43 61 67 79 107 
216	35 
217	147 
218	61 
219	17 44 49 56 60 85 123 
220	60 
221	141 
222	41 47 66 75 112 119 144 
223	51 
224	5 
225	145 
226	15 
227	1 
228	15 49 64 101 112 121 151 
229	91 
230	137 
231	18 35 45 60 83 146 157 
232	50 
233	72 
234	60 
235	56 
236	54 
237	34 55 72 101 121 125 136 
238	79 
239	54 
240	135 
241	16 
242	66 
243	75 
244	4 
245	25 
246	136 
247	117 
248	128 
249	72 
250	56 
251	129 
252	106 
253	136 
254	26 
255	84 
256	11 49 121 122 149 151 152 
257	123 
258	119 
259	71 101 129 142 158 162 165 
260	112 
261	15 45 81 84 118 125 143 
262	131 
263	155 
264	41 
265	89 
266	41 
267	129 
268	115 
269	59 
270	115 
271	3 
272	46 
273	55 
274	20 
275	109 
276	61 
277	126 
278	13 
279	58 
280	141 
281	32 
282	48 
283	16 55 71 130 138 141 147 
284	53 
285	43 
286	19 39 51 69 88 103 133 
287	55 
288	59 
289	19 31 50 55 122 150 152 
290	154 
291	110 
292	158 
293	47 
294	11 56 69 115 125 136 157 
295	107 
296	160 
297	88 
298	41 
299	15 22 45 56 61 150 154 
300	90 
301	75 
302	59 
303	86 
304	139 
305	21 63 80 81 98 138 141 
306	91 
307	61 
308	38 
309	132 
310	76 
311	137 
312	19 
313	81 
314	13 
315	43 
316	128 
317	59 
318	142 
319	2 
320	73 
321	139 
322	154 
323	3 68 108 115 125 138 155 
324	82 
325	56 
326	30 
327	58 
328	142 
329	10 
330	99 
331	126 
332	110 
333	155 
334	146 
335	19 
336	145 
337	15 60 73 127 138 142 158 
338	116 
339	132 
340	144 
341	123 
342	2 30 38 84 100 118 162 
343	18 
